t,a,b,c,d
0.664,0.9750374419225402,0.698203466219463,0.8902897710172215,0.9528881649093502
0.666,0.9742224827503884,0.7064255085085186,0.8905643574328973,0.9528877575021844
0.668,0.9734144996688253,0.7143366502948034,0.8908365958309906,0.9528873450428823
0.67,0.9726139891928947,0.721947332483609,0.8911063277667617,0.952886930223794
0.672,0.9718214081843907,0.7292676936970599,0.8913734080734903,0.9528865155679738
0.674,0.9710371758044123,0.7363075770266083,0.89163770416956,0.9528861034358449
0.676,0.9702616753877465,0.7430765367301668,0.8918990953948666,0.952885696031655
0.678,0.9694952562417305,0.7495838448685034,0.8921574723755286,0.9528852954097206
0.68,0.9687382353721584,0.7558384978759563,0.8924127364159106,0.9528849034804693
0.682,0.9679908991387525,0.7618492230609455,0.8926647989169939,0.9528845220162927
0.684,0.967253504842625,0.7676244850321567,0.8929135808201516,0.9528841526572123
0.686,0.9665262822481124,0.7731724920466378,0.8931590120754102,0.9528837969163662
0.6880000000000001,0.9658094350412746,0.7785012022764181,0.8934010311333,0.9528834561853203
0.6900000000000001,0.9651031422273144,0.783618329990596,0.8936395844594363,0.9528831317392188
