T,M,a,b,c,d,e,f,g,h,i,j
0.11900000000000001,0.04550820927272646,0.03764229485769088,0.03878823725989189,0.043255529061200115,0.055583757369179865,0.03850734889181828,0.046759812521384836,0.04076043250717998,0.056934507700769466,0.0420428068513683,0.05480736570678102
0.12,0.04327743849169803,0.035979240729044126,0.03686735738878899,0.040567593399166935,0.052348393078042066,0.03659683072206388,0.04442139814339441,0.038963522181496124,0.0543779932160966,0.040291645432922296,0.05236041062596486
0.121,0.04430191850587538,0.03674441501778436,0.03778514007381417,0.041902623261738214,0.05392961629587978,0.03747274217377661,0.045498198965484016,0.039784822638905815,0.05548104129827203,0.041024077819516114,0.053396507513582714
0.122,0.04383708693822759,0.03640271937318873,0.03738174317098775,0.04139687936305014,0.05327525960312962,0.037102255739381085,0.04501057010631837,0.039408245700889744,0.05490203196423593,0.04064426554527567,0.05284689881581883
0.123,0.04718292335708172,0.038906715872176756,0.04024108258333259,0.045630193518940376,0.05812265807267214,0.04015548743890751,0.04848258415328821,0.04215795800656752,0.05847799716030888,0.04326700669486727,0.05638755006975593
0.124,0.04329226280799166,0.0359525104156061,0.0370914074165023,0.04090325795775007,0.05278823338918648,0.036495963041380475,0.044474477073307206,0.03894660290845642,0.054169702875125236,0.040017497221617404,0.052082975780984864
0.125,0.04241866634773851,0.035302864607270945,0.036322567694231256,0.03990671339382068,0.05153080167260182,0.035775974782818576,0.04356728728963055,0.038227435269486576,0.05312993742543903,0.03933079383370408,0.05109228750838157
0.126,0.04475700054623888,0.03704712930497489,0.03838513602546345,0.04283066165149951,0.05499756039786674,0.03784615866428853,0.04597397597323594,0.040172614728306355,0.05567382364626905,0.04107922995842017,0.05356371511206415
0.127,0.04296293352165483,0.03570411688527153,0.03686613510555903,0.04070846214430013,0.0524760949865406,0.03623728604687593,0.04413461120815931,0.03867297859094854,0.053632044631687026,0.03963936670730939,0.05155823890989686
0.128,0.03945138809211263,0.03305255787527184,0.03375863613673047,0.03656780848516117,0.047322455255732754,0.03330724438680022,0.040508351383087504,0.03577226149199508,0.04955321447909522,0.036965068941284596,0.04770628248596742
0.129,0.042742018819304006,0.035516803012847986,0.03680889576889834,0.040596262547844875,0.05239567186901528,0.035962918292235635,0.0439186710262377,0.038493750708381236,0.053277274348534576,0.03928358661922382,0.05116635399982061
0.13,0.04016179955505174,0.03357619570188397,0.03454001891567149,0.03757807565357363,0.04867103313925447,0.033743937800894686,0.04128229252523363,0.03631924651067531,0.050304330873763514,0.03729539062700149,0.04830747380256517
0.131,0.03858286313537037,0.03237909517274806,0.033095870925581194,0.035772620441935854,0.04632209189550829,0.03250468585889621,0.03964723027704431,0.03500929464821778,0.048422106351232896,0.036113348807973455,0.04656228697456566
0.132,0.03992878524944493,0.03340013361319416,0.034360326592908885,0.037430005961391455,0.04843565273805717,0.03356515051433451,0.04103952751755402,0.0361233818832849,0.04995319025774825,0.03702749330924526,0.04795299010673071
