t,ex,red,th
5.796,-0.001293385039248183,-0.0012934150306263851,-0.001293415030626329
5.799,-0.0013507577487105115,-0.0013507875021692064,-0.0013507875021691628
5.802,-0.001406914844093805,-0.0014069443561354963,-0.0014069443561354254
5.805000000000001,-0.0014618057879453878,-0.0014618350551471595,-0.0014618350551471007
5.808,-0.0015153811822659086,-0.0015154102012800963,-0.0015154102012800241
5.811,-0.0015675928129641743,-0.0015676215805190009,-0.001567621580518928
5.813999999999999,-0.0016183936932465416,-0.0016184222061467208,-0.0016184222061466468
5.817,-0.0016677381059018268,-0.0016677663610291302,-0.0016677663610290554
5.82,-0.0017155816444436726,-0.0017156096387574656,-0.0017156096387573902
5.8229999999999995,-0.001761881253073355,-0.001761908983611096,-0.0017619089836110194
5.8260000000000005,-0.001806595265427059,-0.001806622729304765,-0.0018066227293046873
5.829,-0.0018496834420727555,-0.0018497106364854354,-0.0018497106364853467
5.832,-0.001891107006722941,-0.0018911339289449914,-0.0018911339289449116
5.835,-0.0019308286811306383,-0.0019308553285162075,-0.0019308553285161084
5.838,-0.001968812718637269,-0.001968839088620584,-0.001968839088620493
5.840999999999999,-0.002005024936342192,-0.0020050510264378535,-0.0020050510264377533
5.844,-0.002039432745864974,-0.002039458553668213,-0.0020394585536681123
5.847,-0.0020720051826726925,-0.0020720307058595937,-0.0020720307058594996
5.85,-0.0021027129339458886,-0.0021027381702735776,-0.0021027381702734757
5.853000000000001,-0.002131528364958085,-0.0021315533122648837,-0.0021315533122647813
5.856,-0.0021584255439451427,-0.002158450200150684,-0.0021584502001505803
5.859,-0.0021833802654420554,-0.002183404628547366,-0.002183404628547262
5.861999999999999,-0.0022063700720662003,-0.0022063941401537462,-0.0022063941401536365
5.865,-0.002227374274727423,-0.0022273980459611253,-0.00222739804596102
5.867999999999999,-0.002246373971246789,-0.002246397443871997,-0.0022463974438718818
5.8709999999999996,-0.002263352063367231,-0.0022633752357106626,-0.0022633752357105507
5.8740000000000006,-0.00227829327214078,-0.0022783161426104333,-0.0022783161426103244
5.877,-0.002291184151678557,-0.0022912067187635813,-0.0022912067187634655
5.88,-0.002302013101251119,-0.0023020353635216555,-0.002302035363521542
5.883,-0.0023107703757282985,-0.0023107923318352857,-0.0023107923318351695
5.886,-0.0023174480943491185,-0.0023174697430240676,-0.002317469743023951
5.888999999999999,-0.0023220402478139075,-0.0023220615878686425,-0.002322061587868525
5.892,-0.0023245427036922206,-0.0023245637340185907,-0.0023245637340184727
5.8950000000000005,-0.0023249532101417072,-0.002324973929711267,-0.0023249739297111485
5.898,-0.0023232713979345785,-0.0023232918057982353,-0.0023232918057981165
5.901000000000001,-0.0023194987807898387,-0.0023195188760774775,-0.0023195188760773582
5.904,-0.002313638754011002,-0.002313658535931077,-0.002313658535930959
5.907,-0.002305696591430504,-0.002305716059269605,-0.0023057160592694845
5.909999999999999,-0.002295679440663562,-0.0022956985937859554,-0.0022956985937858396
5.913,-0.002283596316675764,-0.0022836151545229046,-0.0022836151545227857
5.9159999999999995,-0.002269458093670157,-0.002269476615760182,-0.002269476615760066
5.919,-0.0022532774953011574,-0.0022532957012283508,-0.0022532957012282354
5.922000000000001,-0.0022350690832240723,-0.0022350869726583114,-0.0022350869726581917
5.925,-0.0022148492439905457,-0.0022148668166767243,-0.002214866816676609
5.928,-0.002192636174301722,-0.002192653430059153,-0.0021926534300590376
5.931,-0.002168449864632394,-0.002168466803354195,-0.0021684668033540794
5.934,-0.00214231208124088,-0.0021423287028933366,-0.002142328702893221
5.936999999999999,-0.0021142463465808076,-0.0021142626512027233,-0.002114262651202614
5.94,-0.00208427791813245,-0.002084293905834475,-0.002084293905834359
5.943,-0.0020524337656726444,-0.0020524494366365937,-0.002052449436636493
5.946,-0.0020187425470037687,-0.0020187579014819203,-0.0020187579014818123
5.949000000000001,-0.0019832345821636016,-0.0019832496204779835,-0.0019832496204778673
5.952,-0.0019459418261392881,-0.00194595654868095,-0.0019459565486808516
5.955,-0.0019068978401099593,-0.0019069122473382304,-0.001906912247338123
5.957999999999999,-0.0018661377612438847,-0.0018661518536856215,-0.001866151853685524
5.961,-0.0018236982710773462,-0.0018237120493261668,-0.0018237120493260698
5.9639999999999995,-0.0017796175625036828,-0.0017796310272191888,-0.0017796310272190925
5.967,-0.0017339353054022161,-0.0017339484573092043,-0.001733948457309108
5.970000000000001,-0.0016866926109379873,-0.0016867054508256513,-0.0016867054508255554
5.973,-0.0016379319945644378,-0.0016379445232855576,-0.001637944523285462
5.976,-0.0015876973377623223,-0.0015877095562324454,-0.00158770955623235
5.979,-0.0015360338485492942,-0.001536045757745904,-0.0015360457577458212
5.982,-0.0014829880207956913,-0.0014829996217573694,-0.0014829996217572744
5.984999999999999,-0.0014286075923831488,-0.0014286188862087244,-0.001428618886208656
5.988,-0.0013729415022436815,-0.0013729524900913737,-0.0013729524900912924
5.991,-0.0013160398463179044,-0.0013160505294044537,-0.0013160505294043867
5.994,-0.0012579538324720245,-0.0012579642120718155,-0.0012579642120717491
5.997000000000001,-0.0011987357344141736,-0.0011987458118583494,-0.0011987458118582696
6.0,-0.0011384388446515595,-0.0011384486213271258,-0.001138448621327061
