t,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9
0.20400000000000001,1.3965627841284803e-05,5.566157132361172e-05,0.00012469065980154256,0.00022053769906985244,0.00034258270869315393,0.0004901150401926444,0.0006623477476200038,0.0008584315807793778,0.001077467999749632,0.001318520666428364,0.04680777106347818,0.18723108425391272,0.4212699395713037,0.7489243370156509,1.1701942765869544,1.6850797582852144,2.293580782110431,2.9956973480626035,3.7914294561417328,4.680777106347818
0.20700000000000002,1.4276736972676992e-05,5.690592454413222e-05,0.0001274840216046835,0.00022548226627816195,0.0003502614280395089,0.0005010874679737473,0.000677147371386692,0.0008775644257018174,0.0011014122606352703,0.0013477270449982134,0.048194593000263755,0.19277837200105502,0.4337513370023739,0.7711134880042201,1.2048648250065939,1.735005348009495,2.361535057012924,3.0844539520168803,3.903762033021364,4.8194593000263755
0.21000000000000002,1.4591179840860036e-05,5.816301487332035e-05,0.00013030458690463462,0.00023047253508109655,0.00035800745932691713,0.0005121512303985109,0.0006920643543720215,0.0008968425615142795,0.0011255318529318687,0.001377141339787833,0.04960166051276883,0.19840664205107533,0.4464149446149196,0.7936265682043013,1.2400415128192208,1.7856597784596777,2.430481365125673,3.1745062728172053,4.017734501534275,4.960166051276883
0.213,1.4908844498426235e-05,5.943238008214096e-05,0.00013315130976279145,0.00023550668360880055,0.00036581808743962093,0.0005233027035009704,0.0007070942660030562,0.0009162609737048257,0.0011498215085525567,0.0014067584387330125,0.051028973600993406,0.20411589440397362,0.45926076240894065,0.8164635776158945,1.2757243400248348,1.8370430496357621,2.5004197064486764,3.265854310463578,4.133346861680465,5.102897360099339
0.216,1.5229613131932535e-05,6.0713544058320666e-05,0.00013602313397693665,0.00024058290682461275,0.00037369067314884383,0.0005345384341031627,0.0007222329756091844,0.0009358151032893184,0.0011742765832140844,0.0014365740148803163,0.052476532264937474,0.2099061290597499,0.4722887903844373,0.8396245162389996,1.3119133066234365,1.8891551615377484,2.5713500809819356,3.3584980649559983,4.250599113459934,5.247653226493746
0.219,1.5553364305853752e-05,6.20060252171006e-05,0.00013891901028390157,0.0002456994433070708,0.00038162268801564557,0.0005458551788977934,0.0007374766892281765,0.0009555008725522475,0.0011988930603893209,0.001466584496494974,0.05394433650460103,0.21577734601840412,0.4854990285414093,0.8631093840736165,1.3486084126150255,1.9419961141656366,2.643272488725451,3.452437536294466,4.369491256872683,5.394433650460102
0.222,1.5879975059436097e-05,6.330934415620963e-05,0.0001418379115365998,0.00025085459796792106,0.00038961174242179455,0.0005572499331945545,0.0007528219721785355,0.0009753146925441699,0.001223667533298387,0.0014967870122557414,0.0554323863199841,0.2217295452799364,0.4988914768798569,0.8869181811197456,1.3858096579996022,1.9955659075194272,2.716186929679221,3.5476727244789825,4.490023291918711,5.543238631998409
0.22499999999999998,1.620932281867907e-05,6.462303043523618e-05,0.0001447788456620578,0.00025604676050474783,0.00039765560663831083,0.0005687199495148316,0.0007682657580541471,0.0009952534536801074,0.0012485971671961037,0.0015271793149305535,0.05694068171108667,0.22776272684434667,0.51246613539978,0.9110509073773867,1.4235170427771664,2.0498645415991192,2.7900934038432466,3.644203629509547,4.6121952185980195,5.694068171108666
0.22799999999999998,1.6541287094867475e-05,6.594662839500051e-05,0.00014774086628792764,0.0002612744195238585,0.0004057522250398182,0.0005802627464766202,0.0007838053451017646,0.0010153145011138711,0.00127367964454592,0.001557759687240588,0.05846922267790872,0.2338768907116349,0.5262230041011786,0.9355075628465396,1.4617305669477179,2.1048920164047136,2.8649919112175275,3.7420302513861583,4.736007036910606,5.846922267790871
0.23099999999999998,1.6875750948417528e-05,6.727970196736364e-05,0.00015072308099806135,0.0002665361723923257,0.0004138997237472257,0.0005918761086275021,0.0007994383811843759,0.0010354955968158053,0.0012989130959134938,0.0015885268338340448,0.06001800922045028,0.24007203688180112,0.5401620829840525,0.9602881475272045,1.5004502305112568,2.1606483319362098,2.9408824518020635,3.841152590108818,4.8614587468564725,6.001800922045027
0.23399999999999999,1.7212602206633868e-05,6.862183845763033e-05,0.00015372465724543556,0.0002718307309847752,0.0004220964121240188,0.0006035580780558284,0.0008151628387211317,0.0010557948704659607,0.0013242960195761178,0.0016194797634115285,0.061587041338711346,0.24634816535484538,0.5542833720484022,0.9853926614193815,1.5396760334677833,2.217133488193608,3.017765025596856,3.941570645677526,4.988550348435618,6.158704133871133
0.237,1.755173443019885e-05,6.997265130958722e-05,0.00015674482600797052,0.00027715692357942694,0.00043034077866827805,0.0006153069387432953,0.0008309769811293232,0.0010762107613950962,0.0013498271929343086,0.0016506176650906337,0.0631763190326919,0.2527052761307676,0.5685868712942271,1.0108211045230704,1.5794079758172972,2.2743474851769077,3.095639632601903,4.043284418092282,5.117281841648043,6.317631903269189
0.24,1.789304763098008e-05,7.133178188952936e-05,0.0001597828833222535,0.00028251369323081463,0.00043863148193277503,0.0006271211947175277,0.0008468793223825788,0.001096741953874477,0.0013755055788441872,0.0016819397830678475,0.06478584230239195,0.2591433692095678,0.5830725807215276,1.0365734768382713,1.6196460575597984,2.33229032288611,3.1745062728172053,4.146293907353085,5.247653226493747,6.478584230239194
0.243,1.8236448749647792e-05,7.26989003445511e-05,0.00016283818986841724,0.00028790009300142693,0.000446967337167686,0.0006389995431258828,0.0008628685813476039,0.001117387308075358,0.0014013302299633792,0.0017134452935423836,0.0664156111478115,0.265662444591246,0.5977405003303036,1.062649778364984,1.660390278695287,2.3909620013212134,3.2543649462427635,4.250599113459936,5.379664502972731,6.641561114781148
0.246,1.8581851906030407e-05,7.407370560966444e-05,0.00016591016881107196,0.0002933152784748661,0.00045534729942463156,0.0006509408433857322,0.0008789436325761557,0.0011381457889987885,0.0014273001941300853,0.001745133187704792,0.06806562556895054,0.2722625022758022,0.6125906301205549,1.0890500091032087,1.7016406392237633,2.450362520482219,3.3352156528785764,4.356200036412835,5.513315671084993,6.806562556895053
0.249,1.8929178440291485e-05,7.545592464902167e-05,0.0001689983021216434,0.00029875849799821747,0.00046377044388109384,0.0006629440835740373,0.0008951034552120953,0.0011590163956207227,0.0014534144236733144,0.0017770021643679754,0.06973588556580908,0.2789435422632363,0.6276229700922817,1.1157741690529452,1.7433971391452268,2.510491880369126,3.417058392724645,4.463096676211781,5.648606730830535,6.973588556580907
0.252,1.9278356764875093e-05,7.684531102797983e-05,0.00017210212562276784,0.00030422908111636844,0.0004722359441508586,0.0006750083452085051,0.0009113470816314966,0.0011799980924055325,0.0014796716913843737,0.0018090505355207646,0.07142639113838711,0.28570556455354845,0.6428375202454839,1.1428222582141938,1.7856597784596773,2.571350080981935,3.4998931657809678,4.571289032856775,5.7855376822093545,7.142639113838709
0.255,1.962932205089924e-05,7.824164291747726e-05,0.00017522122300172696,0.0003097264256625315,0.0004807430493361764,0.0006871327675402828,0.0009276735473680776,0.0012010897452203004,0.001506070515662836,0.0018412761477189414,0.07313714228668464,0.29254856914673855,0.6582342805801619,1.1701942765869542,1.8284285571671157,2.632937122320646,3.5837199720475477,4.680777106347817,5.924108525221455,7.313714228668463
0.258,1.9982015772999232e-05,7.96447206362302e-05,0.00017835521904265895,0.00031524998396449623,0.0004892910605584562,0.0006993165124336172,0.00094408184378925,0.0012222900635259243,0.0015326090970864872,0.0018736763217873504,0.07486813901070168,0.2994725560428067,0.6738132510963152,1.1978902241712268,1.8717034752675417,2.6952530043852594,3.6685388115243827,4.791560896684907,6.064319259866835,7.486813901070167
0.261,2.033638513799771e-05,8.105436383623772e-05,0.00018150377232300447,0.00032079924861277867,0.0004978793076707456,0.0007115587308465656,0.0009605708748784426,0.0012435975505343036,0.0015592852683380771,0.001906247812795991,0.07661938131043822,0.30647752524175287,0.689574431793944,1.2259101009670115,1.915484532760955,2.7582977271757754,3.7543496842114727,4.903640403868046,6.206169886145496,7.66193813104382
0.264,2.0692382422652774e-05,8.247040843620237e-05,0.0001846665676125456,0.00032637373821706704,0.0005065071268174267,0.0007238585318533838,0.0009771394193516883,0.0012650104627996738,0.0015860964590567403,0.0019389867916936449,0.07839086918589425,0.313563476743577,0.7055178226730483,1.254253906974308,1.9597717296473558,2.8220712906921923,3.841152590108818,5.017015627897232,6.349660404057433,7.839086918589423
0.267,2.104996424563885e-05,8.389270340379291e-05,0.00018784330820333239,0.00033197298355350176,0.0005151738394575753,0.0007362149550621344,0.0009937860991830088,0.0012865267804566627,0.0016130396767692389,0.0019718888493458933,0.08018260263706976,0.32073041054827905,0.721643423733628,1.2829216421931162,2.004565065926744,2.8865736949345115,3.928947529216419,5.131686568772465,6.494790813602651,8.018260263706976
0.27,2.1409090797910932e-05,8.532110748321613e-05,0.00019103370838414582,0.0003375965144752529,0.0005238787334129316,0.0007486269471813554,0.001010509355442386,0.0013081441890309283,0.001640111504598934,0.002004949023041659,0.0819945816639648,0.3279783266558592,0.7379512349756833,1.3119133066234367,2.0498645415991197,2.9518049399027326,4.017734501534275,5.247653226493747,6.641561114781148,8.199458166396479
0.273,2.1769725054504826e-05,8.675548595866573e-05,0.00019423748625885045,0.0003432438479261084,0.0005326210464380373,0.0007610933433765756,0.0010273074321547693,0.0013298600734306968,0.0016673081159605772,0.00203816184482565,0.08382680626657932,0.33530722506631727,0.754441256399214,1.341228900265269,2.095670156664483,3.0177650255968547,4.107513507062387,5.364915601061076,6.789971307592924,8.382680626657931
0.276,2.2131831989138694e-05,8.819570753744173e-05,0.00019745435708876986,0.000348914477359738,0.0005413999527396165,0.0007736128539306138,0.001044178368675119,0.001351671524383805,0.0016946253059349525,0.0020715214103005615,0.08567927644491335,0.3427171057796534,0.7711134880042201,1.3708684231186137,2.141981911122833,3.08445395201688,4.198284545800754,5.483473692474455,6.94002139203798,8.567927644491332
0.279,2.24953778119635e-05,8.964164142888889e-05,0.00020068402732038407,0.00035460786382450845,0.000550214552794119,0.0007861840565841787,0.0010611200008431656,0.0013735753572245125,0.0017220585384953022,0.0021050214658549474,0.08755199219896687,0.35020796879586746,0.787967929790702,1.4008318751834699,2.1887998049741713,3.1518717191628065,4.2900476177493765,5.603327500733879,7.091711368116315,8.755199219896685
0.28200000000000003,2.286032924832724e-05,9.109315468652848e-05,0.00020392618943804042,0.0003603234289310751,0.0005590638667269611,0.0007988053947819107,0.0010781299709360008,0.0013955681425625412,0.0017496030082441588,0.0021386555116322337,0.08944495352873989,0.35777981411495957,0.8050045817586591,1.4311192564598383,2.236123838218497,3.2200183270346354,4.382802722908255,5.724477025839353,7.245041235827929,8.944495352873988
0.28500000000000003,2.3226652874385506e-05,9.255010987302329e-05,0.00020718051775795243,0.00036606054986873114,0.0005679468314250093,0.000811475181891196,0.0010952057461829543,0.0014176462479985451,0.0017772537148331802,0.0021724169169947726,0.09135816043423238,0.3654326417369295,0.8222234439080917,1.461730566947718,2.283954010855809,3.2888937756323653,4.4765498612773875,5.846922267790872,7.400010995172823,9.135816043423237
0.288,2.3594314523904878e-05,9.401236309674524e-05,0.00021044666525551348,0.0003718185565862195,0.0005768623014564333,0.000824191611294889,0.0011123446453526133,0.0014398058896938552,0.0018050055478026222,0.0022062990447803696,0.0932916129154444,0.3731664516617776,0.8396245162389996,1.4926658066471103,2.3322903228861094,3.358498064955997,4.571289032856775,5.970663226588441,7.556620646150995,9.329161291544438
0.291,2.396327877782987e-05,9.547976245929317e-05,0.0002137242614909988,0.00037759673119630837,0.0005858090537702317,0.0008369527720910546,0.001129543872672605,0.0014620431922758984,0.0018328533792041244,0.002240295380318902,0.09524531097237589,0.38098124388950355,0.8572077987513831,1.5239249755580142,2.381132774309397,3.4288311950055315,4.667020237646419,6.095699902232057,7.714870188762447,9.524531097237588
0.294,2.4333508545869978e-05,9.695214694313334e-05,0.00021701291167167374,0.00038339430960608947,0.0005947857960440354,0.000849756669967785,0.0011468005581081221,0.001484354255273274,0.001860792161087419,0.0022743996609923887,0.0972192546050269,0.3888770184201076,0.874973291445242,1.5555080736804303,2.430481365125672,3.4998931657809673,4.763743475646318,6.222032294721721,7.8747596230071775,9.721925460502687
0.297,2.470496474710059e-05,9.842934575607606e-05,0.00022031219685918327,0.00038921048531635077,0.0006037911784450666,0.0008626012526624194,0.0011641118028157611,0.0015067352240425928,0.001888817024742966,0.002308606002095261,0.09921344381339742,0.39685377525358967,0.8929209943205767,1.5874151010143587,2.4803360953349345,3.571683977282306,4.8614587468564725,6.349660404057435,8.036288948885188,9.921344381339738
0.3,2.507760609422548e-05,9.991117814004675e-05,0.0002236216753024014,0.0003950444152744182,0.000612823808469842,0.0008754844392682796,0.0011814747284114662,0.0015291823629821502,0.0019169233785187802,0.0023429090148852313,0.1012278785974874,0.4049115143899496,0.9110509073773867,1.6196460575597984,2.5306969649371847,3.644203629509546,4.960166051276883,6.478584230239194,8.199458166396479,10.122787859748739
0.303,2.5451388982959342e-05,0.00010139745363783615,0.00022694088484497357,0.00040089522760654946,0.0006218822684340984,0.0008884041525277228,0.0011988865285540314,0.0015516921287340515,0.0019451070010682529,0.002377303913006338,0.1032625589572969,0.4130502358291876,0.9293630306156723,1.6522009433167504,2.581563973932422,3.7174521224626877,5.059865388907548,6.6088037732670015,8.364267275541048,10.326255895729687
0.306,2.58262674863823e-05,0.00010288797280170196,0.00023026934633021197,0.00040676203100224414,0.0006309651351017714,0.0009013583531452248,0.0012163445212579668,0.0015742612410639544,0.0019733641270429187,0.002411786603901381,0.1053174848928259,0.4212699395713036,0.9478573640354332,1.6850797582852144,2.632937122320647,3.7914294561417314,5.160556759748469,6.740319033140858,8.530716276318897,10.531748489282588
0.309,2.620219345045924e-05,0.00010438252831518528,0.0002336065678963838,0.00041264392547367054,0.0006400710008715588,0.0009143450750829919,0.0012338462003122566,0.0015968867491778693,0.0020016915225114186,0.0024463537623932137,0.10739265640407439,0.42957062561629755,0.9665339076366696,1.7182825024651902,2.6848164101018592,3.866135630546677,5.262240163799645,6.873130009860761,8.698805168730024,10.739265640407437
0.312,2.6579116685394566e-05,0.00010588090648931769,0.00023695205003121492,0.0004185400141698362,0.0006491984958865567,0.0009273624607602151,0.0012513892842019496,0.001619566091385675,0.002030086547752908,0.0024810028842750242,0.10948807349104238,0.4379522939641695,0.9853926614193816,1.751809175856678,2.7372018372760594,3.9415706456775252,5.364915601061076,7.007236703426712,8.868533952774431,10.948807349104237
0.315,2.6956985244468845e-05,0.0001073828890837135,0.00024030529123211057,0.0004244494158919746,0.0006583463103981449,0.0009404087950722852,0.0012689717610045938,0.0016422971462478097,0.002058547205525876,0.0025157323184811318,0.11160373615372986,0.44641494461491943,1.0044336253835688,1.7856597784596777,2.790093403843246,4.0177345015342745,5.468583071532764,7.142639113838711,9.039902628452118,11.160373615372984
0.318,2.7335745779885714e-05,0.00010888825539471866,0.000243665794099807,0.00043037127793256973,0.0006675132167020312,0.0009534825371780413,0.0012865919278648703,0.0016650782736345386,0.0020870721734275134,0.002550541277176763,0.11373964439213685,0.4549585775685474,1.0236567995292318,1.8198343102741896,2.8434911098034212,4.094627198116926,5.573242575214707,7.2793372410967585,9.212911195763084,11.373964439213685
