t,alg,randcom,rand,rcps,rcms,rps,rms
13.65,0.028022130741976625,0.005472809849721521,0.9802595264166497,0.00668479566953589,0.004260824029907152,1.454346459210909,0.5061725936223904
13.68,0.028012938922698988,0.005480675218472327,0.9824112340502783,0.006693027766130207,0.004268322670814447,1.4585553838606202,0.5062670842399364
13.71,0.028003751555201642,0.005488596214791448,0.9845001483261585,0.0067013415914263935,0.004275850838156502,1.4627651769103052,0.5062351197420119
13.74,0.027994568756046043,0.005496549789549087,0.9865756410831438,0.006709706107002398,0.004283393472095776,1.4669927362243647,0.5061585459419229
13.770000000000001,0.027985390564084854,0.005504512044845392,0.9886946862800046,0.006718088438481413,0.00429093565120937,1.471257376483679,0.5061319960763301
13.799999999999999,0.027976216911846666,0.005512489538684228,0.9909122672754286,0.006726497226686621,0.004298481850681835,1.4755769515476738,0.5062475830031835
13.83,0.027967047677202636,0.005520468027357535,0.9932715787351474,0.006734913745479846,0.004306022309235225,1.4799639081319012,0.5065792493383936
13.860000000000001,0.02795788277408348,0.005528478161917675,0.9957965535432709,0.006743378232082461,0.004313578091752889,1.4844222408033163,0.5071708662832255
13.89,0.027948722212135502,0.005536511297671019,0.9984886068315697,0.006751873999863912,0.0043211485954781255,1.4889462558050015,0.5080309578581378
13.920000000000002,0.02793956608249714,0.0055445439407054995,1.0013281379033288,0.006760375131176026,0.004328712750234973,1.4935217447648639,0.5091345310417936
13.95,0.02793041448581536,0.005552588530739888,1.0042798874886365,0.0067688967211056725,0.004336280340374103,1.4981295068256457,0.5104302681516273
13.98,0.027921267460765748,0.00556069757010956,1.0073007724081744,0.006777479928032937,0.004343915212186183,1.5027501683367186,0.5118513764796302
14.01,0.0279121249649879,0.005568820636412697,1.0103489064959936,0.006786080537666375,0.00435156073515902,1.5073685142407767,0.5133292987512106
